type,unit,ecoregion,Office,office_label,ecoregion_trend,office_trend,full_office_trend
SHR,cover,E Cold Deserts,WORLAND FIELD OFFICE,E Cold Deserts:WORLAND FIELD OFFICE,-3.738699376657923e-4,0.00171586445858487,0.0013419945209190778
SHR,cover,Forested Mts, GEORGE FIELD OFFICE,Forested Mts:ST. GEORGE FIELD OFFICE,5.021273894140569e-4,0.00703339504251255,0.0075355224319266076
SHR,cover,Forested Mts,APPLEGATE FIELD OFFICE,Forested Mts:APPLEGATE FIELD OFFICE,5.021273894140569e-4,-0.01033666877424008,-0.009834541384826024
SHR,cover,Forested Mts,ARCATA FIELD OFFICE,Forested Mts:ARCATA FIELD OFFICE,5.021273894140569e-4,-0.00389795569312935,-0.0033958283037152934
SHR,cover,Forested Mts,BAKERSFIELD FIELD OFFICE,Forested Mts:BAKERSFIELD FIELD OFFICE,5.021273894140569e-4,0.00783473874562351,0.008336866135037566
SHR,cover,Forested Mts,BILLINGS FIELD OFFICE,Forested Mts:BILLINGS FIELD OFFICE,5.021273894140569e-4,0.007172307237784,0.007674434627198057
SHR,cover,Forested Mts,BUFFALO FIELD OFFICE,Forested Mts:BUFFALO FIELD OFFICE,5.021273894140569e-4,-0.00471995544965567,-0.004217828060241613
SHR,cover,Forested Mts,BURNS THREE RIVERS FIELD OFFICE,Forested Mts:BURNS THREE RIVERS FIELD OFFICE,5.021273894140569e-4,-0.00870396465454869,-0.008201837265134633
SHR,cover,Forested Mts,BUTTE FIELD OFFICE,Forested Mts:BUTTE FIELD OFFICE,5.021273894140569e-4,0.00942886547835518,0.009930992867769236
SHR,cover,Forested Mts,CASPER FIELD OFFICE,Forested Mts:CASPER FIELD OFFICE,5.021273894140569e-4,0.00192009122287485,0.002422218612288907
SHR,cover,Forested Mts,CEDAR CITY FIELD OFFICE,Forested Mts:CEDAR CITY FIELD OFFICE,5.021273894140569e-4,-0.00187010286809663,-0.0013679754786825732
SHR,cover,Forested Mts,CHALLIS FIELD OFFICE,Forested Mts:CHALLIS FIELD OFFICE,5.021273894140569e-4,0.00435434497775494,0.004856472367168997
SHR,cover,Forested Mts,CODY FIELD OFFICE,Forested Mts:CODY FIELD OFFICE,5.021273894140569e-4,0.0037844519150658,0.004286579304479857
SHR,cover,Forested Mts,COLORADO RIVER VALLEY FIELD OFFICE,Forested Mts:COLORADO RIVER VALLEY FIELD OFFICE,5.021273894140569e-4,6.829140393648964e-4,0.0011850414287789533
SHR,cover,Forested Mts,COTTONWOOD FIELD OFFICE,Forested Mts:COTTONWOOD FIELD OFFICE,5.021273894140569e-4,0.00562277517249353,0.006124902561907587
SHR,cover,Forested Mts,DILLON FIELD OFFICE,Forested Mts:DILLON FIELD OFFICE,5.021273894140569e-4,0.0075587242857278,0.008060851675141856
SHR,cover,Forested Mts,EAGLE LAKE FIELD OFFICE,Forested Mts:EAGLE LAKE FIELD OFFICE,5.021273894140569e-4,-0.00606459786885099,-0.005562470479436933
SHR,cover,Forested Mts,FARMINGTON FIELD OFFICE,Forested Mts:FARMINGTON FIELD OFFICE,5.021273894140569e-4,-0.00555917918766885,-0.005057051798254793
SHR,cover,Forested Mts,FILLMORE FIELD OFFICE,Forested Mts:FILLMORE FIELD OFFICE,5.021273894140569e-4,-0.00267123429104763,-0.0021691069016335734
SHR,cover,Forested Mts,FOUR RIVERS FIELD OFFICE,Forested Mts:FOUR RIVERS FIELD OFFICE,5.021273894140569e-4,-0.00370254213450026,-0.003200414745086203
SHR,cover,Forested Mts,GRAND JUNCTION FIELD OFFICE,Forested Mts:GRAND JUNCTION FIELD OFFICE,5.021273894140569e-4,0.01094011276686506,0.011442240156279116
SHR,cover,Forested Mts,GUNNISON FIELD OFFICE,Forested Mts:GUNNISON FIELD OFFICE,5.021273894140569e-4,-0.00501934714941985,-0.004517219760005793
SHR,cover,Forested Mts,HAVRE FIELD OFFICE,Forested Mts:HAVRE FIELD OFFICE,5.021273894140569e-4,-5.453584344737438e-4,-4.3231045059686905e-5
SHR,cover,Forested Mts,KANAB FIELD OFFICE,Forested Mts:KANAB FIELD OFFICE,5.021273894140569e-4,0.00158955768004102,0.002091685069455077
SHR,cover,Forested Mts,KEMMERER FIELD OFFICE,Forested Mts:KEMMERER FIELD OFFICE,5.021273894140569e-4,-0.00402432998101745,-0.003522202591603393
SHR,cover,Forested Mts,KREMMLING FIELD OFFICE,Forested Mts:KREMMLING FIELD OFFICE,5.021273894140569e-4,0.00148606044114043,0.001988187830554487
SHR,cover,Forested Mts,LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,Forested Mts:LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,5.021273894140569e-4,-0.00932233073002584,-0.008820203340611784
SHR,cover,Forested Mts,LAKEVIEW KLAMATH FALLS FIELD OFFICE,Forested Mts:LAKEVIEW KLAMATH FALLS FIELD OFFICE,5.021273894140569e-4,-0.00403202975733126,-0.003529902367917203
SHR,cover,Forested Mts,LANDER FIELD OFFICE,Forested Mts:LANDER FIELD OFFICE,5.021273894140569e-4,-9.948546417828251e-4,-4.927272523687682e-4
SHR,cover,Forested Mts,LEWISTOWN FIELD OFFICE,Forested Mts:LEWISTOWN FIELD OFFICE,5.021273894140569e-4,0.00156036037073319,0.002062487760147247
SHR,cover,Forested Mts,LITTLE SNAKE FIELD OFFICE,Forested Mts:LITTLE SNAKE FIELD OFFICE,5.021273894140569e-4,0.00799262733114958,0.008494754720563637
SHR,cover,Forested Mts,MALTA FIELD OFFICE,Forested Mts:MALTA FIELD OFFICE,5.021273894140569e-4,-0.00500336976686927,-0.004501242377455213
SHR,cover,Forested Mts,MEDFORD ASHLAND FIELD OFFICE,Forested Mts:MEDFORD ASHLAND FIELD OFFICE,5.021273894140569e-4,-0.00497399775484242,-0.004471870365428363
SHR,cover,Forested Mts,MEDFORD BUTTE FALLS FIELD OFFICE,Forested Mts:MEDFORD BUTTE FALLS FIELD OFFICE,5.021273894140569e-4,-0.00307294254946077,-0.002570815160046713
SHR,cover,Forested Mts,MEDFORD GRANTS PASS FIELD OFFICE,Forested Mts:MEDFORD GRANTS PASS FIELD OFFICE,5.021273894140569e-4,0.00448828385000774,0.004990411239421797
SHR,cover,Forested Mts,MISSOULA FIELD OFFICE,Forested Mts:MISSOULA FIELD OFFICE,5.021273894140569e-4,0.00884632854905416,0.009348455938468217
SHR,cover,Forested Mts,MONTICELLO FIELD OFFICE,Forested Mts:MONTICELLO FIELD OFFICE,5.021273894140569e-4,-0.00125890095206485,-7.567735626507931e-4
SHR,cover,Forested Mts,MOTHER LODE FIELD OFFICE,Forested Mts:MOTHER LODE FIELD OFFICE,5.021273894140569e-4,-0.00136517050624024,-8.630431168261831e-4
SHR,cover,Forested Mts,NEWCASTLE FIELD OFFICE,Forested Mts:NEWCASTLE FIELD OFFICE,5.021273894140569e-4,-0.0013282506053214,-8.261232159073431e-4
SHR,cover,Forested Mts,PINEDALE FIELD OFFICE,Forested Mts:PINEDALE FIELD OFFICE,5.021273894140569e-4,-7.544121415588446e-4,-2.522847521447877e-4
SHR,cover,Forested Mts,POCATELLO FIELD OFFICE,Forested Mts:POCATELLO FIELD OFFICE,5.021273894140569e-4,-7.097323605745915e-4,-2.076049711605346e-4
SHR,cover,Forested Mts,PRICE FIELD OFFICE,Forested Mts:PRICE FIELD OFFICE,5.021273894140569e-4,-0.00131570623846148,-8.135788490474231e-4
SHR,cover,Forested Mts,PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,Forested Mts:PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,5.021273894140569e-4,-0.01010894743697373,-0.009606820047559674
SHR,cover,Forested Mts,PRINEVILLE DESCHUTES FIELD OFFICE,Forested Mts:PRINEVILLE DESCHUTES FIELD OFFICE,5.021273894140569e-4,-0.01175293711592455,-0.011250809726510493
SHR,cover,Forested Mts,RAWLINS FIELD OFFICE,Forested Mts:RAWLINS FIELD OFFICE,5.021273894140569e-4,0.002337312769446,0.002839440158860057
SHR,cover,Forested Mts,REDDING FIELD OFFICE,Forested Mts:REDDING FIELD OFFICE,5.021273894140569e-4,0.00472419211160675,0.005226319501020807
SHR,cover,Forested Mts,RICHFIELD FIELD OFFICE,Forested Mts:RICHFIELD FIELD OFFICE,5.021273894140569e-4,-0.00664617381749483,-0.0061440464280807724
SHR,cover,Forested Mts,RIDGECREST FIELD OFFICE,Forested Mts:RIDGECREST FIELD OFFICE,5.021273894140569e-4,-0.00453007018384843,-0.004027942794434373
SHR,cover,Forested Mts,RIO PUERCO FIELD OFFICE,Forested Mts:RIO PUERCO FIELD OFFICE,5.021273894140569e-4,-0.00435302562633835,-0.0038508982369242933
SHR,cover,Forested Mts,ROYAL GORGE FIELD OFFICE,Forested Mts:ROYAL GORGE FIELD OFFICE,5.021273894140569e-4,-0.0020311461379366,-0.001529018748522543
SHR,cover,Forested Mts,SALMON FIELD OFFICE,Forested Mts:SALMON FIELD OFFICE,5.021273894140569e-4,0.00545339941145318,0.005955526800867237
SHR,cover,Forested Mts,SALT LAKE FIELD OFFICE,Forested Mts:SALT LAKE FIELD OFFICE,5.021273894140569e-4,0.00146843344047922,0.001970560829893277
SHR,cover,Forested Mts,SAN LUIS VALLEY FIELD OFFICE,Forested Mts:SAN LUIS VALLEY FIELD OFFICE,5.021273894140569e-4,-0.0097371498515911,-0.009235022462177044
SHR,cover,Forested Mts,SHOSHONE FIELD OFFICE,Forested Mts:SHOSHONE FIELD OFFICE,5.021273894140569e-4,0.00156941279198918,0.002071540181403237
SHR,cover,Forested Mts,SIERRA FRONT FIELD OFFICE,Forested Mts:SIERRA FRONT FIELD OFFICE,5.021273894140569e-4,0.00137863815075606,0.001880765540170117
SHR,cover,Forested Mts,SOUTH DAKOTA FIELD OFFICE,Forested Mts:SOUTH DAKOTA FIELD OFFICE,5.021273894140569e-4,5.096943419966905e-4,0.0010118217314107475
SHR,cover,Forested Mts,SPOKANE BORDER FIELD OFFICE,Forested Mts:SPOKANE BORDER FIELD OFFICE,5.021273894140569e-4,0.012863573484994,0.013365700874408056
SHR,cover,Forested Mts,SPOKANE WENATCHEE FIELD OFFICE,Forested Mts:SPOKANE WENATCHEE FIELD OFFICE,5.021273894140569e-4,-1.826979056749448e-4,3.194294837391121e-4
SHR,cover,Forested Mts,TAOS FIELD OFFICE,Forested Mts:TAOS FIELD OFFICE,5.021273894140569e-4,2.3322995972818565e-4,7.353573491422425e-4
SHR,cover,Forested Mts,TRES RIOS FIELD OFFICE,Forested Mts:TRES RIOS FIELD OFFICE,5.021273894140569e-4,0.00575900327526529,0.006261130664679347
SHR,cover,Forested Mts,UNCOMPAHGRE FIELD OFFICE,Forested Mts:UNCOMPAHGRE FIELD OFFICE,5.021273894140569e-4,0.00791043337121234,0.008412560760626396
SHR,cover,Forested Mts,UPPER SNAKE FIELD OFFICE,Forested Mts:UPPER SNAKE FIELD OFFICE,5.021273894140569e-4,-1.1269596813556944e-4,3.8943142127848744e-4
SHR,cover,Forested Mts,VALE BAKER FIELD OFFICE,Forested Mts:VALE BAKER FIELD OFFICE,5.021273894140569e-4,-0.00306284351315326,-0.002560716123739203
SHR,cover,Forested Mts,VALE MALHEUR FIELD OFFICE,Forested Mts:VALE MALHEUR FIELD OFFICE,5.021273894140569e-4,-0.00698752806883485,-0.006485400679420793
SHR,cover,Forested Mts,VERNAL FIELD OFFICE,Forested Mts:VERNAL FIELD OFFICE,5.021273894140569e-4,-0.00125944780231299,-7.573204128989332e-4
SHR,cover,Forested Mts,WHITE RIVER FIELD OFFICE,Forested Mts:WHITE RIVER FIELD OFFICE,5.021273894140569e-4,0.01276425684085564,0.013266384230269697
SHR,cover,Forested Mts,WORLAND FIELD OFFICE,Forested Mts:WORLAND FIELD OFFICE,5.021273894140569e-4,0.00274407877982236,0.0032462061692364167
SHR,cover,Mediterranean California, COAST FIELD OFFICE,Mediterranean California:PALM SPRINGS/S. COAST FIELD OFFICE,0.00640286341383259,-0.00344192931192146,0.00296093410191113
SHR,cover,Mediterranean California,BAKERSFIELD FIELD OFFICE,Mediterranean California:BAKERSFIELD FIELD OFFICE,0.00640286341383259,-0.00286629204507854,0.0035365713687540495
SHR,cover,Mediterranean California,BARSTOW FIELD OFFICE,Mediterranean California:BARSTOW FIELD OFFICE,0.00640286341383259,-0.00244971208427767,0.00395315132955492
SHR,cover,Mediterranean California,CENTRAL COAST FIELD OFFICE,Mediterranean California:CENTRAL COAST FIELD OFFICE,0.00640286341383259,0.00141398111429262,0.00781684452812521
SHR,cover,Mediterranean California,MOTHER LODE FIELD OFFICE,Mediterranean California:MOTHER LODE FIELD OFFICE,0.00640286341383259,0.01020773970864004,0.01661060312247263
SHR,cover,Mediterranean California,REDDING FIELD OFFICE,Mediterranean California:REDDING FIELD OFFICE,0.00640286341383259,-0.01257080964892965,-0.00616794623509706
SHR,cover,Mediterranean California,UKIAH FIELD OFFICE,Mediterranean California:UKIAH FIELD OFFICE,0.00640286341383259,0.00970702226784711,0.0161098856816797
SHR,cover,N Great Plains,BILLINGS FIELD OFFICE,N Great Plains:BILLINGS FIELD OFFICE,0.00431575914826829,-0.00166434500828462,0.00265141413998367
SHR,cover,N Great Plains,BUFFALO FIELD OFFICE,N Great Plains:BUFFALO FIELD OFFICE,0.00431575914826829,0.00208563213476013,0.0064013912830284195
SHR,cover,N Great Plains,BUTTE FIELD OFFICE,N Great Plains:BUTTE FIELD OFFICE,0.00431575914826829,2.3774010525345353e-4,0.0045534992535217434
SHR,cover,N Great Plains,CASPER FIELD OFFICE,N Great Plains:CASPER FIELD OFFICE,0.00431575914826829,8.558029173919335e-4,0.005171562065660223
SHR,cover,N Great Plains,GLASGOW FIELD OFFICE,N Great Plains:GLASGOW FIELD OFFICE,0.00431575914826829,-9.394087335681576e-4,0.003376350414700132
SHR,cover,N Great Plains,HAVRE FIELD OFFICE,N Great Plains:HAVRE FIELD OFFICE,0.00431575914826829,-9.306052195439678e-4,0.003385153928724322
SHR,cover,N Great Plains,LEWISTOWN FIELD OFFICE,N Great Plains:LEWISTOWN FIELD OFFICE,0.00431575914826829,-0.00225357074533976,0.00206218840292853
SHR,cover,N Great Plains,MALTA FIELD OFFICE,N Great Plains:MALTA FIELD OFFICE,0.00431575914826829,0.00116895883263906,0.00548471798090735
SHR,cover,N Great Plains,MILES CITY FIELD OFFICE,N Great Plains:MILES CITY FIELD OFFICE,0.00431575914826829,-0.00162882174384389,0.0026869374044243997
SHR,cover,N Great Plains,NEWCASTLE FIELD OFFICE,N Great Plains:NEWCASTLE FIELD OFFICE,0.00431575914826829,0.00210571830268032,0.00642147745094861
SHR,cover,N Great Plains,SOUTH DAKOTA FIELD OFFICE,N Great Plains:SOUTH DAKOTA FIELD OFFICE,0.00431575914826829,0.00112540849345213,0.00544116764172042
SHR,cover,N Great Plains,UPPER MISSOURI RIVER BREAKS NM FIELD OFFICE,N Great Plains:UPPER MISSOURI RIVER BREAKS NM FIELD OFFICE,0.00431575914826829,-1.6250928327842903e-4,0.0041532498649898605
SHR,cover,S Great Plains,CARLSBAD FIELD OFFICE,S Great Plains:CARLSBAD FIELD OFFICE,0.00330029274924212,0.01033146964151966,0.01363176239076178
SHR,cover,S Great Plains,CASPER FIELD OFFICE,S Great Plains:CASPER FIELD OFFICE,0.00330029274924212,-0.0015828327795808,0.00171745996966132
SHR,cover,S Great Plains,NEWCASTLE FIELD OFFICE,S Great Plains:NEWCASTLE FIELD OFFICE,0.00330029274924212,-1.319242719254927e-4,0.003168368477316627
SHR,cover,S Great Plains,RAWLINS FIELD OFFICE,S Great Plains:RAWLINS FIELD OFFICE,0.00330029274924212,-0.00384461385056909,-5.443211013269702e-4
SHR,cover,S Great Plains,RIO PUERCO FIELD OFFICE,S Great Plains:RIO PUERCO FIELD OFFICE,0.00330029274924212,6.479788243153333e-5,0.0033650906316736533
SHR,cover,S Great Plains,ROSWELL FIELD OFFICE,S Great Plains:ROSWELL FIELD OFFICE,0.00330029274924212,0.00640530608009609,0.00970559882933821
SHR,cover,S Great Plains,ROYAL GORGE FIELD OFFICE,S Great Plains:ROYAL GORGE FIELD OFFICE,0.00330029274924212,-0.01220208981050568,-0.00890179706126356
SHR,cover,S Great Plains,SOCORRO FIELD OFFICE,S Great Plains:SOCORRO FIELD OFFICE,0.00330029274924212,0.00136608007660478,0.0046663728258469
SHR,cover,S Great Plains,TAOS FIELD OFFICE,S Great Plains:TAOS FIELD OFFICE,0.00330029274924212,-4.061929583557198e-4,0.0028940997908864
SHR,cover,W Cold Deserts, GEORGE FIELD OFFICE,W Cold Deserts:ST. GEORGE FIELD OFFICE,-0.0055811144973246,0.00672408013765233,0.0011429656403277302
SHR,cover,W Cold Deserts,APPLEGATE FIELD OFFICE,W Cold Deserts:APPLEGATE FIELD OFFICE,-0.0055811144973246,0.00198109872768356,-0.00360001576964104
SHR,cover,W Cold Deserts,BASIN AND RANGE NM FIELD OFFICE,W Cold Deserts:BASIN AND RANGE NM FIELD OFFICE,-0.0055811144973246,0.00553300248272517,-4.811201459942963e-5
SHR,cover,W Cold Deserts,BISHOP FIELD OFFICE,W Cold Deserts:BISHOP FIELD OFFICE,-0.0055811144973246,0.00816666873462162,0.002585554237297021
SHR,cover,W Cold Deserts,BLACK ROCK FIELD OFFICE,W Cold Deserts:BLACK ROCK FIELD OFFICE,-0.0055811144973246,0.00352022504157504,-0.00206088945574956
SHR,cover,W Cold Deserts,BRISTLECONE FIELD OFFICE,W Cold Deserts:BRISTLECONE FIELD OFFICE,-0.0055811144973246,0.00379525006961504,-0.00178586442770956
SHR,cover,W Cold Deserts,BRUNEAU FIELD OFFICE,W Cold Deserts:BRUNEAU FIELD OFFICE,-0.0055811144973246,0.0015084245778531,-0.0040726899194715
SHR,cover,W Cold Deserts,BURLEY FIELD OFFICE,W Cold Deserts:BURLEY FIELD OFFICE,-0.0055811144973246,-0.00231854480366194,-0.00789965930098654
SHR,cover,W Cold Deserts,BURNS ANDREWS FIELD OFFICE,W Cold Deserts:BURNS ANDREWS FIELD OFFICE,-0.0055811144973246,-0.00621186352782442,-0.01179297802514902
SHR,cover,W Cold Deserts,BURNS THREE RIVERS FIELD OFFICE,W Cold Deserts:BURNS THREE RIVERS FIELD OFFICE,-0.0055811144973246,-0.0035786558106326,-0.009159770307957199
SHR,cover,W Cold Deserts,CALIENTE FIELD OFFICE,W Cold Deserts:CALIENTE FIELD OFFICE,-0.0055811144973246,0.00776187746542262,0.0021807629680980203
SHR,cover,W Cold Deserts,CEDAR CITY FIELD OFFICE,W Cold Deserts:CEDAR CITY FIELD OFFICE,-0.0055811144973246,3.1863091594528205e-4,-0.005262483581379318
SHR,cover,W Cold Deserts,COTTONWOOD FIELD OFFICE,W Cold Deserts:COTTONWOOD FIELD OFFICE,-0.0055811144973246,0.00271182229292079,-0.0028692922044038097
SHR,cover,W Cold Deserts,EAGLE LAKE FIELD OFFICE,W Cold Deserts:EAGLE LAKE FIELD OFFICE,-0.0055811144973246,-0.00478527242014209,-0.01036638691746669
SHR,cover,W Cold Deserts,FILLMORE FIELD OFFICE,W Cold Deserts:FILLMORE FIELD OFFICE,-0.0055811144973246,-0.0028690402629845,-0.0084501547603091
SHR,cover,W Cold Deserts,FOUR RIVERS FIELD OFFICE,W Cold Deserts:FOUR RIVERS FIELD OFFICE,-0.0055811144973246,-0.00491314823644537,-0.010494262733769969
SHR,cover,W Cold Deserts,HUMBOLDT RIVER FIELD OFFICE,W Cold Deserts:HUMBOLDT RIVER FIELD OFFICE,-0.0055811144973246,-0.00542105402810187,-0.01100216852542647
SHR,cover,W Cold Deserts,JARBIDGE FIELD OFFICE,W Cold Deserts:JARBIDGE FIELD OFFICE,-0.0055811144973246,-0.01604435229020227,-0.02162546678752687
SHR,cover,W Cold Deserts,LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,W Cold Deserts:LAKEVIEW DISTRICT LAKEVIEW FIELD OFFI FIELD OFFICE,-0.0055811144973246,0.00362373801907687,-0.00195737647824773
SHR,cover,W Cold Deserts,MOUNT LEWIS FIELD OFFICE,W Cold Deserts:MOUNT LEWIS FIELD OFFICE,-0.0055811144973246,0.00325636387598222,-0.00232475062134238
SHR,cover,W Cold Deserts,OWYHEE FIELD OFFICE,W Cold Deserts:OWYHEE FIELD OFFICE,-0.0055811144973246,-0.00653219748122843,-0.01211331197855303
SHR,cover,W Cold Deserts,POCATELLO FIELD OFFICE,W Cold Deserts:POCATELLO FIELD OFFICE,-0.0055811144973246,0.00463398622885143,-9.471282684731701e-4
SHR,cover,W Cold Deserts,PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,W Cold Deserts:PRINEVILLE CENTRAL OREGON FIELD OFFIC FIELD OFFICE,-0.0055811144973246,-2.492706104074747e-4,-0.0058303851077320746
SHR,cover,W Cold Deserts,PRINEVILLE DESCHUTES FIELD OFFICE,W Cold Deserts:PRINEVILLE DESCHUTES FIELD OFFICE,-0.0055811144973246,6.911823144746689e-6,-0.005574202674179853
SHR,cover,W Cold Deserts,RICHFIELD FIELD OFFICE,W Cold Deserts:RICHFIELD FIELD OFFICE,-0.0055811144973246,-0.00644741197907288,-0.01202852647639748
SHR,cover,W Cold Deserts,RIDGECREST FIELD OFFICE,W Cold Deserts:RIDGECREST FIELD OFFICE,-0.0055811144973246,0.00755244870910758,0.00197133421178298
SHR,cover,W Cold Deserts,SALT LAKE FIELD OFFICE,W Cold Deserts:SALT LAKE FIELD OFFICE,-0.0055811144973246,9.117064997798996e-4,-0.0046694079975447
SHR,cover,W Cold Deserts,SHOSHONE FIELD OFFICE,W Cold Deserts:SHOSHONE FIELD OFFICE,-0.0055811144973246,-0.00667914122515863,-0.01226025572248323
SHR,cover,W Cold Deserts,SIERRA FRONT FIELD OFFICE,W Cold Deserts:SIERRA FRONT FIELD OFFICE,-0.0055811144973246,-0.00196187621945182,-0.00754299071677642
SHR,cover,W Cold Deserts,SPOKANE BORDER FIELD OFFICE,W Cold Deserts:SPOKANE BORDER FIELD OFFICE,-0.0055811144973246,0.00356030340855765,-0.00202081108876695
SHR,cover,W Cold Deserts,SPOKANE WENATCHEE FIELD OFFICE,W Cold Deserts:SPOKANE WENATCHEE FIELD OFFICE,-0.0055811144973246,-0.00367778428477339,-0.00925889878209799
SHR,cover,W Cold Deserts,STILLWATER FIELD OFFICE,W Cold Deserts:STILLWATER FIELD OFFICE,-0.0055811144973246,0.00600391589656017,4.228013992355704e-4
SHR,cover,W Cold Deserts,TONOPAH FIELD OFFICE,W Cold Deserts:TONOPAH FIELD OFFICE,-0.0055811144973246,0.00800269908357019,0.0024215845862455895
SHR,cover,W Cold Deserts,TUSCARORA FIELD OFFICE,W Cold Deserts:TUSCARORA FIELD OFFICE,-0.0055811144973246,-0.00103289405111697,-0.006614008548441569
SHR,cover,W Cold Deserts,UPPER SNAKE FIELD OFFICE,W Cold Deserts:UPPER SNAKE FIELD OFFICE,-0.0055811144973246,0.00558598095114663,4.866453822030374e-6
SHR,cover,W Cold Deserts,VALE BAKER FIELD OFFICE,W Cold Deserts:VALE BAKER FIELD OFFICE,-0.0055811144973246,-0.0075238180922482,-0.0131049325895728
SHR,cover,W Cold Deserts,VALE MALHEUR FIELD OFFICE,W Cold Deserts:VALE MALHEUR FIELD OFFICE,-0.0055811144973246,-0.00688718588642169,-0.01246830038374629
SHR,cover,W Cold Deserts,WELLS FIELD OFFICE,W Cold Deserts:WELLS FIELD OFFICE,-0.0055811144973246,0.00197437631446066,-0.0036067381828639397
SHR,cover,Warm Deserts, GEORGE FIELD OFFICE,Warm Deserts:ST. GEORGE FIELD OFFICE,0.00133582186614182,-0.00318432057518235,-0.0018484987090405301
SHR,cover,Warm Deserts,ARIZONA STRIP FIELD OFFICE,Warm Deserts:ARIZONA STRIP FIELD OFFICE,0.00133582186614182,0.00328487026907019,0.00462069213521201
SHR,cover,Warm Deserts,BARSTOW FIELD OFFICE,Warm Deserts:BARSTOW FIELD OFFICE,0.00133582186614182,-0.00124418221525989,9.163965088193008e-5
SHR,cover,Warm Deserts,CALIENTE FIELD OFFICE,Warm Deserts:CALIENTE FIELD OFFICE,0.00133582186614182,-0.00351196460935054,-0.00217614274320872
SHR,cover,Warm Deserts,CARLSBAD FIELD OFFICE,Warm Deserts:CARLSBAD FIELD OFFICE,0.00133582186614182,0.01063008746666995,0.011965909332811771
SHR,cover,Warm Deserts,GRAND CANYON-PARASHANT NM FIELD OFFICE,Warm Deserts:GRAND CANYON-PARASHANT NM FIELD OFFICE,0.00133582186614182,-0.00217858581998871,-8.4276395384689e-4
SHR,cover,Warm Deserts,HASSAYAMPA FIELD OFFICE,Warm Deserts:HASSAYAMPA FIELD OFFICE,0.00133582186614182,-0.00317800773688282,-0.001842185870741
SHR,cover,Warm Deserts,KINGMAN FIELD OFFICE,Warm Deserts:KINGMAN FIELD OFFICE,0.00133582186614182,-6.179840485786409e-4,7.178378175631791e-4
SHR,cover,Warm Deserts,LAKE HAVASU FIELD OFFICE,Warm Deserts:LAKE HAVASU FIELD OFFICE,0.00133582186614182,-2.756644053542857e-4,0.0010601574607875344
SHR,cover,Warm Deserts,LAS CRUCES DISTRICT FIELD OFFICE,Warm Deserts:LAS CRUCES DISTRICT FIELD OFFICE,0.00133582186614182,-0.00354292948188248,-0.0022071076157406597
SHR,cover,Warm Deserts,LAS VEGAS FIELD OFFICE,Warm Deserts:LAS VEGAS FIELD OFFICE,0.00133582186614182,0.00615658460438858,0.007492406470530399
SHR,cover,Warm Deserts,LOWER SONORAN FIELD OFFICE,Warm Deserts:LOWER SONORAN FIELD OFFICE,0.00133582186614182,-0.00476834018250917,-0.0034325183163673506
SHR,cover,Warm Deserts,NEEDLES FIELD OFFICE,Warm Deserts:NEEDLES FIELD OFFICE,0.00133582186614182,0.00220447011717768,0.0035402919833194997
SHR,cover,Warm Deserts,RIDGECREST FIELD OFFICE,Warm Deserts:RIDGECREST FIELD OFFICE,0.00133582186614182,-0.00332571365868431,-0.0019898917925424897
SHR,cover,Warm Deserts,ROSWELL FIELD OFFICE,Warm Deserts:ROSWELL FIELD OFFICE,0.00133582186614182,0.01203705973175011,0.01337288159789193
SHR,cover,Warm Deserts,SAFFORD FIELD OFFICE,Warm Deserts:SAFFORD FIELD OFFICE,0.00133582186614182,-0.00880713921296677,-0.00747131734682495
SHR,cover,Warm Deserts,SOCORRO FIELD OFFICE,Warm Deserts:SOCORRO FIELD OFFICE,0.00133582186614182,8.079850971569455e-4,0.0021438069632987652
SHR,cover,Warm Deserts,TUCSON FIELD OFFICE,Warm Deserts:TUCSON FIELD OFFICE,0.00133582186614182,0.00167904442325934,0.00301486628940116
SHR,cover,Warm Deserts,YUMA FIELD OFFICE,Warm Deserts:YUMA FIELD OFFICE,0.00133582186614182,-0.00216526975356863,-8.294478874268099e-4
TREE,cover,AZ/NM Highlands,CARLSBAD FIELD OFFICE,AZ/NM Highlands:CARLSBAD FIELD OFFICE,-0.0012114468059049,0.00810652030829198,0.00689507350238708
TREE,cover,AZ/NM Highlands,HASSAYAMPA FIELD OFFICE,AZ/NM Highlands:HASSAYAMPA FIELD OFFICE,-0.0012114468059049,-0.0019613047786922002,-0.0031727515845971005
TREE,cover,AZ/NM Highlands,KINGMAN FIELD OFFICE,AZ/NM Highlands:KINGMAN FIELD OFFICE,-0.0012114468059049,0.00526148748380443,0.00405004067789953
TREE,cover,AZ/NM Highlands,LAS CRUCES DISTRICT FIELD OFFICE,AZ/NM Highlands:LAS CRUCES DISTRICT FIELD OFFICE,-0.0012114468059049,-0.00428643113134012,-0.005497877937245019
